Date,Datacenter,Location 2nd Level ID,Location 3rd Level Name,Location 3rdLevel ID,POD,IMS Account Type,Hardware Status,Hardware Status Group,Hardware Type,Chassis Size,Hardware Count,Occupied U
4/27/2025,DAL12,3,rack,2,0,Test,Active,Active,Server,2,21,42
4/27/2025,DAL13,3,rack,2,DAL13 - 2,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL13,3,rack,2,DAL13 - 2,Customer,Active,Active,Server,2,6,12
4/27/2025,DAL13,3,rack,2,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,2,DAL13 - 2,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL13,3,rack,2,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,2,DAL13 - 2,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,3,rack,3,DAL10 - 3,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL10,3,rack,3,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,3,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,3,rack,3,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,3,rack,3,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL12,3,rack,3,0,Test,Active,Active,Server,2,20,40
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Internal,Active,Active,Server,1,5,5
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,3,rack,3,DAL13 - 2,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,3,rack,4,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,4,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Unknown,Liquidate_Prep,Other,Server,2,1,2
4/27/2025,DAL13,3,rack,4,DAL13 - 2,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,3,rack,5,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,5,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,5,DAL10 - 3,Unknown,Spare,Non-Sellable Inventory,Server,4,1,4
4/27/2025,DAL13,3,rack,5,DAL13 - 2,Customer,Active,Active,Server,1,4,4
4/27/2025,DAL13,3,rack,5,DAL13 - 2,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,5,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,5,DAL13 - 2,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,3,rack,5,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,5,DAL13 - 2,Unknown,Quarantine,Unknown,Server,2,2,4
4/27/2025,DAL10,3,rack,6,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,6,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,7,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,7,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,7,DAL10 - 3,Unknown,Reserved,Sellable Inventory,Server,4,1,4
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Unknown,Liquidate_Prep,Other,Server,2,1,2
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL13,3,rack,7,DAL13 - 2,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL10,3,rack,8,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,8,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Customer,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,8,DAL13 - 2,Unknown,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,3,rack,9,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,9,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,9,DAL10 - 3,Unknown,Reserved,Sellable Inventory,Server,4,1,4
4/27/2025,DAL12,3,rack,9,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,3,rack,9,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL12,3,rack,9,0,Test,Active,Active,Server,2,21,42
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Internal,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,9,DAL13 - 2,Unknown,Reserved,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,3,rack,10,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,10,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,10,DAL10 - 3,Unknown,Reserved,Sellable Inventory,Server,4,1,4
4/27/2025,DAL12,3,rack,10,0,Test,Active,Active,Server,8,2,16
4/27/2025,DAL13,3,rack,10,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,10,DAL13 - 2,Internal,Active,Active,Server,1,5,5
4/27/2025,DAL13,3,rack,10,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,10,DAL13 - 2,Internal,Reclaim,Sellable Inventory,Server,1,3,3
4/27/2025,DAL13,3,rack,10,DAL13 - 2,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL13,3,rack,10,DAL13 - 2,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,3,rack,100,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,3,rack,100,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,3,rack,100,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Test,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL13,3,rack,100,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,3,rack,101,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,3,rack,101,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,3,rack,101,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Customer,Active,Active,Server,1,2,2
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Customer,Active,Active,Server,2,4,8
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,8,16
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL13,3,rack,101,DAL13 - 3,Unknown,Quarantine,Unknown,Server,4,1,4
4/27/2025,DAL10,3,rack,102,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,3,rack,102,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,3,rack,102,0,Test,Active,Active,Server,2,20,40
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Customer,Active,Active,Server,1,7,7
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,8,8
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,4,1,4
4/27/2025,DAL13,3,rack,102,DAL13 - 3,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL10,3,rack,103,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,3,rack,103,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,3,rack,103,0,Test,Active,Active,Server,2,22,44
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Customer,Active,Active,Server,1,8,8
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Internal,Active,Active,Server,1,4,4
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL13,3,rack,103,DAL13 - 3,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL10,3,rack,104,0,Customer,Active,Active,Server,1,43,43
4/27/2025,DAL10,3,rack,104,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,3,rack,104,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Internal,Active,Active,Server,1,6,6
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,7,7
4/27/2025,DAL13,3,rack,104,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,3,rack,105,0,Internal,Reserved,Sellable Inventory,Switch,1,2,2
4/27/2025,DAL10,3,rack,105,0,Internal,Reserved,Sellable Inventory,Switch,2,2,4
4/27/2025,DAL10,3,rack,105,0,Test,Active,Active,Server,2,21,42
4/27/2025,DAL13,3,rack,105,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,106,0,Internal,Reserved,Sellable Inventory,Switch,1,2,2
4/27/2025,DAL10,3,rack,106,0,Internal,Reserved,Sellable Inventory,Switch,2,2,4
4/27/2025,DAL10,3,rack,106,0,Test,Active,Active,Server,2,21,42
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Customer,Active,Active,Server,1,6,6
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Customer,Reclaim,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,4,4
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,3,rack,106,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Customer,Active,Active,Server,1,3,3
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,107,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Customer,Active,Active,Server,1,5,5
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,7,7
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL13,3,rack,108,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,2,4
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Unknown,Hardfail,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,18,18
4/27/2025,DAL13,3,rack,109,DAL13 - 3,Unknown,Liquidation,Other,Server,2,2,4
4/27/2025,DAL10,3,rack,11,DAL10 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,3,rack,11,DAL10 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,11,DAL10 - 3,Unknown,Reserved,Sellable Inventory,Server,4,1,4
4/27/2025,DAL10,3,rack,11,DAL10 - 3,Unknown,Spare,Non-Sellable Inventory,Server,4,1,4
4/27/2025,DAL12,3,rack,11,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL12,3,rack,11,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL13,3,rack,11,DAL13 - 2,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,11,DAL13 - 2,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,3,rack,11,DAL13 - 2,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,11,DAL13 - 2,Unknown,Liquidation,Other,Server,1,3,3
4/27/2025,DAL13,3,rack,11,DAL13 - 2,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,11,DAL13 - 2,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,110,DAL13 - 3,Customer,Active,Active,Server,1,7,7
4/27/2025,DAL13,3,rack,110,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,110,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,110,DAL13 - 3,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL13,3,rack,110,DAL13 - 3,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,3,rack,110,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,3,rack,111,0,Internal,Active,Active,Switch,1,6,6
4/27/2025,DAL10,3,rack,111,0,Test,Active,Active,Server,2,8,16
4/27/2025,DAL10,3,rack,111,0,Unknown,Planned,Non-Sellable Inventory,Load Balancer,2,1,2
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Customer,Active,Active,Server,1,11,11
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Customer,Active,Active,Server,2,6,12
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Test,Active,Active,Server,1,2,2
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Test,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,3,rack,111,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,2,4
4/27/2025,DAL10,3,rack,112,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,3,rack,112,0,Unknown,Planned,Non-Sellable Inventory,Load Balancer,2,1,2
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Customer,Active,Active,Server,1,12,12
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Customer,Active,Active,Server,2,5,10
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Unknown,Hardfail,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,3,3
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,112,DAL13 - 3,Unknown,Liquidate_Prep,Other,Server,1,1,1
4/27/2025,DAL10,3,rack,113,0,Internal,Active,Active,Load Balancer,2,1,2
4/27/2025,DAL10,3,rack,113,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,113,0,Unknown,Inventory,Sellable Inventory,Load Balancer,2,1,2
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,8,16
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL13,3,rack,113,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,4,8
4/27/2025,DAL10,3,rack,114,0,Customer,Active,Active,Server,4,3,12
4/27/2025,DAL10,3,rack,114,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Customer,Active,Active,Server,1,10,10
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Customer,Active,Active,Server,2,3,6
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,114,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,1,4,4
4/27/2025,DAL10,3,rack,115,0,Internal,Active,Active,Load Balancer,2,2,4
4/27/2025,DAL10,3,rack,115,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Customer,Active,Active,Server,1,10,10
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Unknown,Hardfail,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,5,5
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,4,8
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Unknown,Quarantine,Unknown,Server,1,2,2
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL13,3,rack,115,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,3,6
4/27/2025,DAL10,3,rack,116,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL10,3,rack,116,0,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL10,3,rack,116,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL10,3,rack,116,0,Test,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,116,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,3,rack,117,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL10,3,rack,117,0,Internal,Active,Active,Router,8,2,16
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Customer,Active,Active,Server,1,9,9
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Unknown,Hardfail,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,3,6
4/27/2025,DAL13,3,rack,117,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,3,6
4/27/2025,DAL10,3,rack,118,0,Internal,Active,Active,Router,8,2,16
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,2,4,8
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Unknown,Inventory,Sellable Inventory,Server,4,1,4
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,3,rack,118,DAL13 - 3,Unknown,Spare,Non-Sellable Inventory,Server,2,5,10
